,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9311,3.23,3,1.75,1830,12500,1.0,0.0,1.0,3,7,1200,630,1947,0.0,98178,47.5087,-122.25,1830,7300
13771,4.02,3,1.5,1450,7375,1.0,0.0,0.0,3,7,1010,440,1968,0.0,98034,47.7212,-122.179,1350,7440
15904,9.6,4,2.5,2820,5934,1.0,0.0,3.0,5,9,1770,1050,1952,0.0,98116,47.5706,-122.403,2230,6000
11476,13.3,4,3.5,2170,3672,2.0,0.0,0.0,3,9,2170,0,1905,1989.0,98115,47.6828,-122.329,1950,3450
15012,4.39,2,1.75,1620,113862,1.5,0.0,0.0,3,7,1620,0,1995,0.0,98045,47.4821,-121.719,1560,54806
4609,8.8,4,2.75,2560,7961,1.0,0.0,2.0,4,8,1450,1110,1975,0.0,98033,47.6499,-122.199,2500,9009
2875,1.95,2,2.0,1180,2553,2.0,0.0,0.0,3,6,1180,0,2005,0.0,98038,47.3501,-122.02,1310,2687
16336,4.4995,3,1.75,1470,7590,1.0,0.0,0.0,3,7,1470,0,1988,0.0,98117,47.6964,-122.362,1700,5080
1920,2.3,3,1.0,1240,6195,1.0,0.0,0.0,3,6,1240,0,1948,0.0,98028,47.7681,-122.266,1760,11080
17465,2.4,2,1.0,1120,45302,1.0,0.0,2.0,4,5,1120,0,1932,0.0,98045,47.5105,-121.77,2150,101930
21270,3.0,4,2.5,1914,3272,2.0,0.0,0.0,3,8,1914,0,2009,0.0,98055,47.4297,-122.189,1714,3250
8448,3.15,3,1.75,1680,7250,1.0,0.0,0.0,3,7,930,750,1952,0.0,98133,47.7201,-122.35,1340,7250
10132,6.1,3,2.0,2300,13418,1.0,0.0,0.0,3,8,1430,870,1955,0.0,98004,47.6075,-122.2,2140,9380
11927,2.29,4,2.25,2010,7688,1.0,0.0,0.0,3,8,1170,840,1979,0.0,98023,47.3086,-122.396,1990,7688
5108,8.0,3,2.5,1630,2640,2.0,0.0,0.0,5,8,1630,0,1919,0.0,98119,47.6452,-122.371,1630,3000
17816,3.3,3,1.0,1160,9600,1.0,0.0,0.0,4,7,1160,0,1967,0.0,98077,47.7419,-122.073,1160,9730
8095,3.365,4,1.75,1760,7268,1.0,0.0,0.0,4,7,1080,680,1979,0.0,98058,47.4267,-122.148,1830,8786
1314,5.95,3,2.75,2150,31238,2.0,0.0,0.0,3,9,2150,0,1996,0.0,98014,47.6596,-121.96,2650,38307
7440,5.45,3,1.0,1510,5000,1.5,0.0,0.0,3,7,1510,0,1909,0.0,98105,47.6708,-122.297,1680,4000
798,4.7,3,2.5,2100,4700,2.0,0.0,0.0,3,8,2100,0,1999,0.0,98065,47.5341,-121.867,2100,4700
14320,5.22,3,1.0,1150,7080,1.0,0.0,0.0,3,7,1150,0,1952,0.0,98125,47.7106,-122.288,1490,7921
13810,5.4,5,3.0,2570,5590,1.0,0.0,0.0,3,8,1580,0,2009,0.0,98034,47.7271,-122.228,2020,10500
10138,3.73,3,1.0,1290,8974,1.0,0.0,0.0,5,7,1290,0,1976,0.0,98072,47.74,-122.173,1540,7500
13189,1.989,2,1.0,1210,18700,1.0,0.0,0.0,4,7,1210,0,1940,0.0,98042,47.3752,-122.166,2250,10048
1598,6.5,4,2.5,3350,46748,2.0,0.0,0.0,3,10,3350,0,2004,0.0,98010,47.3432,-122.025,3350,39683
10608,8.6,5,2.25,3480,9200,2.0,0.0,0.0,3,8,3480,0,1979,0.0,98006,47.5585,-122.153,3130,9200
12021,12.6,4,2.0,2970,5400,2.5,0.0,0.0,4,9,2970,0,1900,0.0,98112,47.6235,-122.309,2500,5040
13645,4.45,2,1.0,1440,3225,1.0,0.0,0.0,3,7,960,480,1915,0.0,98103,47.6653,-122.338,1160,3630
11438,6.6,3,2.75,2210,4000,2.0,0.0,0.0,3,8,2210,0,2008,0.0,98053,47.6954,-122.017,2230,4674
16380,3.0,3,1.75,1450,7620,1.0,0.0,0.0,4,7,1050,400,1955,0.0,98166,47.4569,-122.354,1380,7620
9825,5.75,4,1.75,2330,8800,1.0,0.0,2.0,4,7,1260,1070,1961,0.0,98008,47.6148,-122.113,2270,8800
7278,4.7495,4,1.75,2030,15400,1.0,0.0,1.0,3,9,1130,900,1975,0.0,98166,47.4603,-122.365,2040,12425
19238,6.8,3,3.5,3650,103672,1.0,0.0,0.0,3,10,2050,1600,2011,0.0,98031,47.4002,-122.217,2550,16140
2025,8.75,3,1.5,2440,5750,1.0,0.0,0.0,3,8,1320,1120,1939,0.0,98115,47.6991,-122.296,2160,6820
18920,4.6,3,2.5,2720,40813,2.0,0.0,0.0,3,8,2720,0,2001,0.0,98001,47.2619,-122.271,2250,40511
15955,3.17,3,1.0,1160,8813,1.0,0.0,0.0,3,7,1160,0,1952,0.0,98125,47.7257,-122.329,1200,7615
553,2.61,2,1.0,750,8125,1.0,0.0,0.0,4,6,750,0,1943,0.0,98055,47.4727,-122.198,1340,8750
13113,3.46,5,1.0,1790,30456,1.0,0.0,0.0,4,7,1350,440,1964,0.0,98030,47.3469,-122.195,2420,35647
13050,3.3895,3,1.75,1610,22496,1.0,0.0,0.0,4,7,1610,0,1974,0.0,98042,47.3443,-122.073,2050,35772
21493,6.0,2,2.5,1830,1988,2.0,0.0,0.0,3,9,1530,300,2011,0.0,98116,47.5779,-122.409,1800,2467
14050,7.34,4,2.25,2530,5000,1.5,0.0,0.0,4,7,1690,840,1925,0.0,98117,47.6806,-122.36,1530,5000
5133,7.55,6,2.0,2150,4505,1.0,0.0,0.0,3,7,1270,880,1952,0.0,98119,47.6514,-122.369,1740,4505
18729,7.25,4,1.75,2700,6000,1.0,0.0,0.0,4,8,1450,1250,1953,0.0,98199,47.6539,-122.395,2080,6000
8641,5.1,3,1.75,1920,43560,1.0,0.0,0.0,4,7,1340,580,1962,0.0,98074,47.6052,-122.044,2540,58806
4966,2.39,3,1.75,1470,8925,1.0,0.0,0.0,4,7,1470,0,1957,0.0,98022,47.2026,-122.0,1430,9282
8955,3.42,3,1.0,1980,6450,1.0,0.0,0.0,4,6,1120,860,1950,0.0,98106,47.5291,-122.356,1180,5160
21297,6.27,3,3.5,2710,3475,2.0,0.0,0.0,3,8,1650,1060,2005,0.0,98027,47.5359,-122.072,2440,2867
15797,4.4,5,2.0,1430,5600,1.5,0.0,0.0,3,6,1430,0,1947,0.0,98118,47.5192,-122.266,1860,5980
102,6.9995,3,2.25,2190,107593,2.0,0.0,0.0,4,8,2190,0,1983,0.0,98077,47.7731,-122.08,2570,47777
15165,5.0,3,1.75,1690,48096,1.0,0.0,0.0,3,7,1690,0,1973,0.0,98053,47.6745,-122.061,2070,35160
16926,4.4,3,1.5,2260,5300,1.0,0.0,0.0,3,7,1200,1060,1940,0.0,98103,47.6756,-122.348,1950,5000
17270,6.4,4,2.5,2210,7722,2.0,0.0,0.0,3,9,2210,0,1999,0.0,98075,47.5992,-122.019,2970,8683
16434,18.8,4,5.0,5810,7440,2.0,0.0,0.0,3,10,3790,2020,2004,0.0,98033,47.6878,-122.212,3010,7200
20595,7.32,3,2.5,1960,3060,2.0,0.0,0.0,3,8,1960,0,2010,0.0,98117,47.6764,-122.389,1220,3060
11548,3.6,4,2.5,2020,7289,2.0,0.0,0.0,3,7,2020,0,1994,0.0,98031,47.401,-122.171,2090,7259
17998,6.4,4,3.0,2940,5763,1.0,0.0,0.0,5,8,1640,1300,1955,0.0,98108,47.5589,-122.295,2020,7320
6042,7.51,4,3.25,3090,9571,2.0,0.0,0.0,3,9,2370,720,2004,0.0,98052,47.7058,-122.131,3630,9110
2174,7.6,4,1.75,2770,8521,1.0,0.0,0.0,4,7,1470,1300,1953,0.0,98004,47.6255,-122.199,1910,9380
14374,5.1,4,2.0,2990,102366,1.0,0.0,0.0,4,8,2990,0,1974,0.0,98092,47.3068,-122.088,2820,57140
17152,3.6,3,1.0,1660,9600,1.0,0.0,0.0,3,7,1660,0,1963,0.0,98034,47.708,-122.216,2020,9600
19998,4.6094,4,2.5,3202,4964,2.0,0.0,0.0,3,9,3202,0,2014,0.0,98030,47.3412,-122.179,2425,4886
14345,3.75,3,1.0,1610,11250,1.0,0.0,0.0,3,7,1090,520,1975,0.0,98028,47.7391,-122.256,2040,10692
5424,2.9,3,1.5,1310,8100,1.0,0.0,0.0,3,7,1310,0,1965,0.0,98034,47.7328,-122.201,1330,8100
19030,4.25,4,1.75,1910,16785,1.0,0.0,0.0,4,7,1110,730,1981,0.0,98028,47.7474,-122.235,1590,9900
20754,3.57,5,2.5,2990,9240,2.0,0.0,0.0,3,8,2990,0,2015,0.0,98133,47.7384,-122.348,1970,18110
1604,7.8,5,2.5,3480,74052,1.0,0.0,0.0,4,8,1980,1500,1972,0.0,98027,47.4961,-122.063,2610,65775
19668,22.1,3,2.5,3430,10177,2.0,0.0,0.0,3,10,3430,0,2014,0.0,98034,47.7159,-122.251,3110,12339
14042,5.1,1,1.0,680,6600,1.0,0.0,0.0,3,5,480,200,1916,0.0,98199,47.6567,-122.392,1170,5500
18941,3.2,4,1.0,1460,7200,1.5,0.0,0.0,4,7,1460,0,1955,0.0,98155,47.7602,-122.306,1690,7357
16381,3.615,3,1.75,1070,9000,1.0,0.0,0.0,4,7,1070,0,1978,0.0,98052,47.6984,-122.132,1700,8400
11156,10.7,3,3.25,3730,13264,2.0,0.0,0.0,3,9,3730,0,1989,0.0,98077,47.7246,-122.059,3730,14933
20757,3.45,3,2.5,1680,2229,2.0,0.0,0.0,3,7,1680,0,2007,0.0,98155,47.7484,-122.322,1230,9300
17995,5.5,3,2.75,2330,4780,2.0,0.0,3.0,3,8,1730,600,1930,1988.0,98198,47.3459,-122.326,1100,5336
3275,8.435,3,2.5,3560,11448,2.0,0.0,0.0,3,11,3560,0,1997,0.0,98052,47.7126,-122.104,3290,11506
10619,3.32,3,1.75,1340,13115,1.0,0.0,0.0,3,7,1340,0,1978,0.0,98045,47.5021,-121.77,1370,10800
7569,3.0,4,2.5,2700,10814,1.0,0.0,0.0,4,8,1560,1140,1966,0.0,98030,47.369,-122.177,2460,6310
9929,6.35,5,3.25,3710,34200,2.0,0.0,0.0,3,8,2510,1200,1986,0.0,98074,47.6101,-122.047,1720,23100
18557,2.99,3,2.0,1730,6007,1.0,0.0,0.0,3,8,1730,0,2004,0.0,98030,47.3573,-122.2,2000,6245
14307,4.95,4,2.5,2370,15336,2.0,0.0,0.0,3,8,2370,0,1995,0.0,98024,47.5633,-121.901,2110,15925
19584,14.1,2,2.0,2180,18525,1.0,1.0,4.0,5,9,1580,450,1952,0.0,98146,47.5036,-122.387,2480,21503
13049,3.8,3,1.0,1020,4800,1.0,0.0,0.0,3,7,1020,0,1944,0.0,98118,47.5615,-122.272,1400,5465
19746,3.045,4,2.0,1350,942,3.0,0.0,0.0,3,7,1350,0,2008,0.0,98027,47.5394,-122.026,1390,942
18703,9.46,4,3.0,3140,9058,1.0,0.0,0.0,3,9,2140,1000,1989,0.0,98006,47.5462,-122.154,2760,10018
4739,14.9,5,3.5,3620,7821,2.0,0.0,2.0,3,10,2790,830,1958,2010.0,98040,47.5738,-122.215,2690,9757
10575,6.5,4,2.25,2560,9731,2.0,0.0,0.0,4,7,2560,0,1973,0.0,98034,47.7261,-122.246,1860,9731
19106,1.82,3,1.0,1160,18055,1.0,0.0,0.0,2,5,1160,0,1950,0.0,98168,47.4772,-122.269,1340,10324
4461,2.84,4,3.0,2040,7145,1.0,0.0,0.0,3,8,1490,550,1994,0.0,98092,47.3275,-122.171,1940,7145
3629,4.065,3,2.75,1840,68479,1.0,0.0,2.0,3,8,1340,500,1989,0.0,98014,47.6802,-121.908,2060,61903
16968,5.3995,3,1.75,1820,9875,1.0,0.0,0.0,4,8,1820,0,1966,0.0,98008,47.6243,-122.094,2670,10000
7733,9.78,3,1.5,2390,4000,1.5,0.0,0.0,3,9,1690,700,1936,0.0,98105,47.6604,-122.28,2350,4000
19641,4.4,4,3.5,3180,4869,2.0,0.0,0.0,3,8,2390,790,2007,0.0,98055,47.4482,-122.206,2850,4500
11207,3.93,2,1.0,1020,4200,1.0,0.0,0.0,5,6,1020,0,1923,0.0,98136,47.5319,-122.391,1660,4200
19035,8.11,3,3.0,2470,7410,2.0,0.0,0.0,5,8,1860,610,1977,0.0,98117,47.6937,-122.392,2390,7800
593,2.96,4,2.5,1780,3600,2.0,0.0,0.0,3,7,1780,0,2006,0.0,98038,47.3665,-122.017,2020,3802
13083,3.9,3,2.25,2270,32112,1.0,0.0,0.0,4,8,1740,530,1980,0.0,98042,47.3451,-122.094,2310,41606
1302,2.75,3,1.0,1370,17859,1.0,0.0,0.0,4,7,1150,220,1930,0.0,98024,47.5617,-121.859,1460,47044
17772,7.4,5,3.5,3990,5000,2.0,0.0,0.0,3,8,2910,1080,2004,0.0,98118,47.54,-122.27,1310,5000
14551,3.8,5,3.25,3800,15500,1.0,0.0,0.0,3,7,2490,1310,1965,0.0,98032,47.3862,-122.28,2000,13980
13239,5.53,3,1.0,1380,6250,1.0,0.0,0.0,4,7,1380,0,1918,0.0,98136,47.5514,-122.385,2270,6250
17838,5.15,3,2.25,1820,13362,1.0,0.0,0.0,3,8,1220,600,1977,0.0,98075,47.5898,-122.052,2050,15000
12121,6.5,4,2.5,2110,6820,1.0,0.0,0.0,5,7,1530,580,1942,0.0,98115,47.6882,-122.306,1420,6431
15173,8.52,4,1.0,2220,3588,1.5,0.0,0.0,4,7,1470,750,1927,0.0,98115,47.6854,-122.308,1740,3588
7246,8.78,4,2.5,3480,13421,2.0,0.0,0.0,3,11,3480,0,1995,0.0,98027,47.5504,-122.097,3290,9642
15148,9.3,2,1.5,1800,4500,1.0,0.0,2.0,3,7,1000,800,1942,0.0,98109,47.6305,-122.347,2270,3840
5806,7.20168,4,2.25,2120,3794,2.0,0.0,0.0,4,7,1420,700,1926,0.0,98117,47.6893,-122.359,1420,3840
3168,5.875,4,1.75,2500,20868,1.0,0.0,2.0,3,8,1600,900,1956,0.0,98166,47.431,-122.338,2170,15026
20926,3.75,3,2.5,1580,2407,2.0,0.0,0.0,3,8,1580,0,2013,0.0,98126,47.5455,-122.368,1580,2212
21081,7.8,4,2.75,3420,6787,2.0,0.0,0.0,3,9,3420,0,2010,0.0,98053,47.6962,-122.023,3450,6137
2642,9.25,4,4.25,3770,13058,2.0,0.0,0.0,4,8,3770,0,1983,0.0,98028,47.7517,-122.225,2200,12255
1827,7.53,3,1.75,2360,8290,1.0,0.0,0.0,4,7,1180,1180,1950,0.0,98115,47.6738,-122.281,1880,7670
4910,9.25,5,3.5,4050,13495,1.0,0.0,2.0,4,9,2230,910,1988,0.0,98166,47.4384,-122.352,3210,13495
10009,4.35,5,1.5,1720,12551,1.0,0.0,0.0,3,7,1720,0,1967,0.0,98027,47.5241,-122.053,1560,12960
8384,4.56,3,2.5,1820,2935,2.0,0.0,0.0,3,8,1820,0,1999,0.0,98074,47.6018,-122.021,1820,2936
4238,5.14,3,2.0,1770,7200,1.0,0.0,0.0,4,7,1770,0,1967,0.0,98033,47.6642,-122.173,2250,11250
18239,4.0,3,1.0,1410,9704,1.0,0.0,0.0,3,8,1140,270,1983,0.0,98074,47.6203,-122.036,1910,13639
17065,6.645,4,2.25,3070,9210,2.0,0.0,0.0,3,8,2740,330,2010,0.0,98011,47.7638,-122.196,2580,9660
857,4.5,4,2.75,2980,13260,1.0,0.0,0.0,4,8,1800,1180,1979,0.0,98056,47.5152,-122.197,1920,10731
549,2.15,2,1.0,1320,8865,1.0,0.0,0.0,4,6,1320,0,1943,0.0,98168,47.4949,-122.3,1190,6490
21049,3.2195,2,1.25,860,1277,2.0,0.0,0.0,3,7,860,0,2007,0.0,98144,47.5842,-122.314,1280,1265
8015,4.25,4,2.5,2400,6053,2.0,0.0,0.0,3,8,2400,0,2001,0.0,98038,47.3869,-122.033,2460,6519
7895,4.63,3,2.0,1590,5009,2.0,0.0,0.0,4,6,1590,0,1985,0.0,98125,47.7012,-122.322,1730,6380
1630,5.2,3,1.75,2300,35722,1.0,0.0,0.0,3,9,2300,0,1984,0.0,98072,47.7455,-122.112,2600,34798
19981,2.87,3,2.5,1600,6315,2.0,0.0,0.0,3,8,1600,0,2013,0.0,98092,47.2611,-122.198,1608,4300
14800,5.45,3,2.5,2760,17377,2.0,0.0,0.0,3,9,2760,0,2002,0.0,98056,47.4929,-122.188,1940,8504
10448,8.55,4,2.0,2380,10800,2.0,0.0,2.0,3,8,2380,0,1925,0.0,98118,47.5682,-122.275,2112,6600
16206,2.615,3,1.0,1130,3600,1.0,0.0,0.0,3,6,1130,0,1908,0.0,98144,47.5978,-122.299,1710,2231
3687,1.7995,3,1.0,1130,9907,1.0,0.0,0.0,3,7,1130,0,1954,0.0,98188,47.4362,-122.286,1320,9907
12862,3.1,4,3.0,2320,7200,2.0,0.0,0.0,3,7,2320,0,1976,0.0,98155,47.7703,-122.312,2050,10000
7394,3.11,3,1.75,1900,3000,1.5,0.0,0.0,5,7,1070,830,1903,0.0,98118,47.5255,-122.265,1130,6000
7303,5.85,4,2.5,3000,6892,2.0,0.0,0.0,3,8,3000,0,2005,0.0,98072,47.7623,-122.165,3000,6589
20162,5.51,5,3.75,3090,4943,2.0,0.0,0.0,3,10,3090,0,2010,0.0,98058,47.4594,-122.133,3191,5561
5633,3.92,2,1.5,940,5000,1.0,0.0,0.0,4,7,810,130,1925,0.0,98126,47.5375,-122.374,940,5026
9077,4.15,4,2.5,2210,213008,1.0,0.0,0.0,4,7,1210,1000,1975,0.0,98038,47.4039,-121.98,2270,52707
1028,5.43115,2,1.0,1380,5484,1.0,0.0,0.0,3,8,1030,350,1947,0.0,98199,47.6382,-122.399,1380,5347
15437,5.26,4,1.75,2220,6350,1.0,0.0,0.0,3,7,1110,1110,1959,0.0,98125,47.7136,-122.29,1950,8100
11129,3.925,4,2.75,2400,19923,1.0,0.0,0.0,5,7,1320,1080,1953,0.0,98042,47.3616,-122.144,2470,10736
20249,5.45,4,2.5,2720,4738,2.0,0.0,0.0,3,8,2720,0,2012,0.0,98065,47.515,-121.869,2590,5740
8155,5.7625,2,1.75,1530,5000,2.0,0.0,0.0,4,7,1260,270,1989,0.0,98107,47.6755,-122.37,1470,5000
16130,6.1,4,2.5,2980,5896,2.0,0.0,0.0,3,8,2980,0,2001,0.0,98053,47.6872,-122.036,2900,5712
6529,7.75,3,2.75,2850,14800,1.0,0.0,0.0,4,9,1920,930,1976,0.0,98006,47.559,-122.146,3300,10809
5596,2.55,3,2.0,1500,8775,1.0,0.0,0.0,3,6,1390,110,1943,0.0,98166,47.4809,-122.335,1310,8775
9975,3.3,5,3.0,2100,7715,1.0,0.0,0.0,3,7,1250,850,2013,0.0,98168,47.4866,-122.319,2100,7959
17516,8.7,4,2.0,3090,41147,1.0,0.0,0.0,3,7,3090,0,1990,0.0,98052,47.6748,-122.049,3300,34280
6954,4.75,3,1.75,1780,8033,1.0,0.0,0.0,2,7,1210,570,1977,0.0,98034,47.7275,-122.219,1630,7508
20760,8.0,4,2.5,2930,5000,2.0,0.0,0.0,3,9,2760,170,2007,0.0,98006,47.5424,-122.12,3230,5778
10837,2.92,3,1.75,1320,6600,1.0,0.0,0.0,3,7,1320,0,1988,0.0,98168,47.4838,-122.33,1070,6594
19085,3.99,3,1.0,990,4250,1.0,0.0,0.0,4,7,840,150,1924,0.0,98136,47.5392,-122.39,990,4500
9240,11.2,3,2.5,4530,22873,2.0,0.0,2.0,5,8,3220,1310,1912,0.0,98166,47.4567,-122.369,3100,18210
21116,3.45,4,2.5,1983,6002,2.0,0.0,0.0,3,9,1983,0,2012,0.0,98092,47.3281,-122.164,2502,4750
7894,3.8,3,2.0,2010,16736,2.0,0.0,0.0,4,6,2010,0,1929,0.0,98133,47.7643,-122.352,1890,11477
13397,2.69,2,1.0,770,8612,1.0,0.0,0.0,3,6,770,0,1953,0.0,98155,47.7547,-122.323,1290,8407
14220,16.3,4,3.25,2980,3600,2.0,0.0,0.0,3,9,2150,830,1999,0.0,98112,47.6352,-122.284,2980,4800
7177,3.58,5,2.5,2390,8775,1.0,0.0,0.0,4,7,1270,1120,1980,0.0,98058,47.4639,-122.17,1800,8000
15862,2.51,2,1.0,840,7870,1.0,0.0,0.0,3,6,840,0,1949,0.0,98155,47.7389,-122.326,1442,8131
13387,18.2,4,4.5,6380,88714,2.0,0.0,0.0,3,12,6380,0,2006,0.0,98029,47.5592,-122.015,3040,7113
1987,3.35,4,2.5,2330,7050,2.0,0.0,0.0,3,8,2330,0,1998,0.0,98178,47.5001,-122.231,1810,5424
6300,3.13,2,1.0,1180,4900,1.0,0.0,0.0,5,6,1180,0,1954,0.0,98027,47.5321,-122.029,1650,7121
18499,2.45,4,1.75,1930,7650,1.0,0.0,0.0,4,8,1280,650,1981,0.0,98023,47.3078,-122.386,1860,8800
20430,4.05,2,2.0,1405,1073,2.0,0.0,0.0,3,8,1140,265,2007,0.0,98122,47.612,-122.295,1405,3000
14179,10.1,3,2.5,2570,5000,1.0,0.0,0.0,4,8,1480,1090,1940,0.0,98105,47.6578,-122.285,2420,5484
4287,5.99,2,1.0,1550,7713,1.0,0.0,0.0,3,7,1550,0,1930,1979.0,98117,47.7005,-122.358,1340,6350
14316,3.4,4,2.25,2180,8000,1.0,0.0,0.0,4,9,1630,550,1975,0.0,98023,47.317,-122.378,2310,8000
939,5.65,4,3.0,2020,4300,1.5,0.0,0.0,3,6,2020,0,1900,0.0,98107,47.6653,-122.372,1290,3440
6989,3.595,3,2.5,2070,4689,2.0,0.0,0.0,3,8,2070,0,2013,0.0,98038,47.3545,-122.056,1880,4593
19635,3.195,4,2.5,2730,4962,2.0,0.0,0.0,3,8,2730,0,2006,0.0,98002,47.3363,-122.216,2150,3802
8523,3.5,1,1.0,900,6380,1.0,0.0,0.0,3,6,900,0,1947,0.0,98125,47.7019,-122.311,1830,6380
9124,14.0,5,3.25,4300,9270,2.0,0.0,3.0,3,10,2910,1390,1957,2009.0,98116,47.5717,-122.409,2780,6610
20426,3.79,3,2.5,1580,3075,2.0,0.0,0.0,3,8,1580,0,2013,0.0,98126,47.545,-122.368,1710,2934
7713,6.45,3,2.75,1850,16960,1.0,0.0,2.0,4,8,1850,0,1953,0.0,98177,47.7128,-122.365,2470,13761
13368,4.35,2,1.0,720,5600,1.0,0.0,0.0,4,7,720,0,1920,0.0,98116,47.5641,-122.391,1330,5600
14029,2.57,2,1.0,770,9497,1.0,0.0,0.0,3,6,770,0,1950,0.0,98133,47.7407,-122.351,1550,7532
18817,8.35,3,2.25,2120,54014,2.0,0.0,0.0,4,9,2120,0,1964,0.0,98005,47.6482,-122.159,3280,50690
2760,5.55,3,1.75,2040,6000,1.0,0.0,0.0,5,7,1120,920,1958,0.0,98116,47.5688,-122.397,1530,6250
17554,3.975,4,3.0,2350,9952,1.0,0.0,0.0,3,9,1650,700,1989,0.0,98031,47.4194,-122.211,2440,9100
4126,7.505,5,3.0,2170,2440,1.5,0.0,0.0,4,8,1450,720,1911,0.0,98115,47.6724,-122.317,2070,4000
19880,6.95,4,3.5,3510,9364,2.0,0.0,0.0,3,10,3510,0,2001,0.0,98065,47.54,-121.876,3510,9161
3229,4.75,4,2.25,2680,4673,2.0,0.0,0.0,3,7,2680,0,1999,0.0,98011,47.7539,-122.219,2460,4645
18994,4.41,2,1.0,1150,3000,1.0,0.0,0.0,3,6,780,370,1915,0.0,98118,47.5624,-122.291,1150,5000
14767,4.1,3,1.75,1660,5987,1.0,0.0,0.0,3,7,960,700,1982,0.0,98146,47.5107,-122.381,1510,6000
7705,7.75,5,2.75,3750,12077,2.0,0.0,4.0,3,10,3750,0,2005,0.0,98038,47.3525,-122.002,3120,7255
9356,6.15,5,2.0,2130,4180,1.5,0.0,0.0,5,7,1270,860,1926,0.0,98116,47.575,-122.388,1710,4180
16579,8.75,6,3.25,2820,4536,2.0,0.0,0.0,4,8,1930,890,1917,0.0,98105,47.6688,-122.309,2820,4536
16286,7.53,4,1.75,2160,39430,1.0,0.0,0.0,4,8,1660,500,1974,0.0,98005,47.6378,-122.185,2430,35329
15381,2.55,3,1.0,1340,6120,1.5,0.0,0.0,4,7,1340,0,1920,0.0,98108,47.5272,-122.322,1260,6000
11074,3.15,3,2.0,1500,7828,1.0,0.0,0.0,4,7,1500,0,1967,0.0,98058,47.4484,-122.158,1500,7700
8234,13.2,3,2.75,2680,20104,1.0,0.0,0.0,5,9,1820,860,1964,0.0,98039,47.6304,-122.234,3060,19837
8888,3.925,3,1.0,1660,8839,1.0,0.0,0.0,4,7,1660,0,1947,0.0,98155,47.7485,-122.3,1230,9236
17906,3.6,4,1.75,2140,49658,1.0,0.0,0.0,5,7,2140,0,1959,0.0,98010,47.3583,-121.922,1720,99316
13087,4.388,4,2.5,2770,4432,2.0,0.0,0.0,3,9,2770,0,2004,0.0,98058,47.4541,-122.117,2770,5423
9532,8.25,4,2.25,2770,9340,2.0,0.0,0.0,4,9,2770,0,1979,0.0,98027,47.5628,-122.081,3010,9340
17004,6.25,3,2.5,2120,10021,1.0,0.0,0.0,4,8,1230,890,1976,0.0,98006,47.5621,-122.135,2690,10183
7430,6.05,4,2.25,1750,6120,1.0,0.0,0.0,3,7,1150,1790,1962,0.0,98115,47.6958,-122.29,1350,6120
21225,6.2,3,1.75,1458,858,2.0,0.0,0.0,3,8,950,508,2014,0.0,98144,47.592,-122.293,1458,3000
9522,4.875,4,2.5,2810,6296,2.0,0.0,0.0,3,9,2810,0,2013,0.0,98059,47.5019,-122.151,2850,6140
11248,8.65,6,2.75,3500,5150,2.0,0.0,0.0,5,8,2430,1070,1909,0.0,98117,47.6842,-122.363,1430,3860
12908,5.39,3,1.5,1460,5040,1.0,0.0,0.0,3,7,1100,360,1971,0.0,98133,47.7112,-122.357,2330,7560
1933,12.5,4,3.5,3190,6000,1.5,0.0,3.0,4,9,2410,780,1912,0.0,98144,47.5846,-122.29,2840,4000
1186,3.43,2,1.0,1230,7560,1.0,0.0,0.0,3,7,1230,0,1961,0.0,98133,47.7298,-122.34,1270,7560
20336,2.639,3,2.5,1658,2700,2.0,0.0,0.0,3,8,1658,0,2014,0.0,98198,47.3667,-122.307,1658,2700
19466,1.85,3,1.75,1080,9262,1.0,0.0,0.0,3,7,1080,0,1968,0.0,98178,47.4883,-122.248,1090,9262
18615,8.02,2,2.5,2210,6327,1.0,0.0,0.0,3,8,2210,0,2003,0.0,98053,47.7114,-122.03,2170,6327
2029,1.529,1,1.0,900,4368,1.0,0.0,0.0,5,6,900,0,1915,1950.0,98022,47.2107,-121.99,1290,5000
16371,7.81,3,1.5,1290,8175,1.0,0.0,0.0,4,7,820,470,1952,0.0,98004,47.6296,-122.205,2130,8577
14566,7.96,4,3.25,2110,3000,2.0,0.0,0.0,3,8,2110,0,2001,0.0,98115,47.6769,-122.328,1780,4000
17285,2.85,2,1.0,800,6240,1.0,0.0,0.0,3,6,800,0,1954,0.0,98125,47.7257,-122.296,1530,8000
74,3.49,3,1.75,1790,50529,1.0,0.0,0.0,5,7,1090,700,1965,0.0,98042,47.3511,-122.073,1940,50529
12413,12.9,3,2.5,2190,11394,1.0,0.0,0.0,3,8,1550,640,1956,0.0,98199,47.6685,-122.409,2190,9540
1803,2.4,4,1.5,1920,7973,1.0,0.0,0.0,3,8,1920,0,1955,0.0,98178,47.4961,-122.235,2020,8840
3618,2.1845,2,1.0,840,7425,1.0,0.0,0.0,4,6,840,0,1952,0.0,98166,47.4749,-122.339,1300,11674
5657,8.98,5,1.5,2680,28014,1.0,0.0,0.0,4,8,1450,1230,1963,0.0,98004,47.6348,-122.196,2900,22180
